Location,Category,Item_ID,Parent_ID,Name,Type,UOM,Unit_Rate_USD,Labor_Rate_USD,Material_Rate_USD,CSI_Title
"Harney County, Oregon",Electrical > Interior Lighting > Commercial Lighting,bba98510-eae2-4282-9287-88dbc7bd8211,N/A (Root),1 25 Watt Integrated LED Emergency Light,MATERIAL,EA,257.52,58.83,22.54,Interior Lighting
"Harney County, Oregon",Sitework > Landscaping > Irrigation,94f3ce76-bcb1-4665-8c0a-6ddd12948d3d,N/A (Root),"1 4"" Pop-Up Gear Drive Sprinkler",MATERIAL,EA,15.51,31.07,9.97,Planting Irrigation
"Harney County, Oregon",Roofing > Sealants and Coatings,c322ca0a-d635-4760-95d2-45c8fec5e3a4,N/A (Root),1 gal. All-Purpose Asphalt Roof Coating Primer,MATERIAL,SF,1.29,42.57,0.27,
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,3d6214b0-7f6f-4f7a-8ba8-4eb3a7b83069,N/A (Root),1 gal. Ceiling Flat Interior Paint and Primer,MATERIAL,SF,0.38,32.76,0.16,Painting
"Harney County, Oregon",Interior Finishes > Painting > Exterior Paints,e8390474-87c4-413d-bcba-975f1993e172,N/A (Root),1 gal. Exterior Wood Stain and Sealer,MATERIAL,SF,0.51,32.76,0.2,Painting
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,006e37c1-be6c-4573-8112-f50f120aeff6,N/A (Root),1 gal. Interior Paint,MATERIAL,SF,0.44,32.76,0.13,Painting
"Harney County, Oregon",Interior Finishes > Painting > Exterior Paints,8dd216cf-cc14-43e8-9545-42d8ebe1f978,N/A (Root),1 gal. Interior/Exterior Floor Paint,MATERIAL,SF,0.47,32.76,0.16,Painting
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,df528268-b344-4d10-86e4-52d1007e1efa,N/A (Root),1 gal. Interior/Exterior Multi-Surface Primer Sealer and Stain Blocker,MATERIAL,SF,0.45,32.76,0.1,Painting
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,8e9123ba-e8b8-489b-bbd6-ffa99364102a,N/A (Root),1 gal. Interior/Exterior Primer Heavy-Duty Sealer and Stain Blocker,MATERIAL,SF,0.62,32.76,0.14,Painting
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,ae9fc462-c201-40b6-af7e-b7a4537aac6c,N/A (Root),1 gal. Semi-Gloss Interior Cabinet and Trim Paint,MATERIAL,SF,0.66,32.76,0.22,Painting
"Harney County, Oregon",Interior Finishes > Painting > Interior Paints,67d589e7-5630-4b76-aeef-61648284fb06,N/A (Root),1 gal. Water-Based Interior/Exterior Primer and Sealer,MATERIAL,SF,0.62,32.76,0.14,Painting
"Harney County, Oregon",Plumbing > Pumps > Well Pumps,ca5bd652-55d9-4f36-bbcc-97358f7152fc,N/A (Root),1 HP Cast Iron Shallow Well Jet Pump,MATERIAL,EA,562.47,67.14,339.24,Facility Storm Drainage
"Harney County, Oregon",Plumbing > Pumps > Well Pumps,cc025969-7fd7-4a03-9fdf-30631f9a0741,N/A (Root),"1 HP Submersible 2-Wire Deep Well Water Pump 230-Volt, 213' 33 GPM",MATERIAL,EA,438.18,67.14,214.95,Facility Storm Drainage
"Harney County, Oregon",Plumbing > Pumps > Septic Pumps,bf25469f-7ba2-48af-a668-0ca99f46a2d2,N/A (Root),1 HP Submersible Effluent Pump System,MATERIAL,EA,3756.73,67.14,3533.5,Facility Storm Drainage
"Harney County, Oregon",Plumbing > Pumps > Septic Pumps,b99c4bb8-eb32-4903-9c7e-39be3de0a90d,N/A (Root),1 HP Submersible High-Head Effluent Pump,MATERIAL,EA,1235.73,67.14,1012.5,Facility Storm Drainage
"Harney County, Oregon",Plumbing > Pumps > Septic Pumps,cea833dd-bbc4-4dac-aad4-9afe310caf04,N/A (Root),1 HP Submersible Sewage Effluent Pump,MATERIAL,EA,1470.76,67.14,1247.53,Facility Storm Drainage
"Harney County, Oregon",Equipment and Tools > Earthwork Equipment > Grading Equipment,a8c5f8bd-673e-4f5a-93ce-b536e6b6d7f6,N/A (Root),1 Ton Ride-On Static Roller,EQUIPMENT,DY,85.55,0.0,85.55,Construction Aids
"Harney County, Oregon",Electrical > Exterior Lighting > Stair Lights,b0006222-d2c9-4238-8b50-0a197d397d19,N/A (Root),"1 Watt 3.25"" Low Voltage Outdoor Integrated LED Step Light",MATERIAL,EA,376.16,58.83,141.18,Exterior Lighting
"Harney County, Oregon",Electrical > Exterior Lighting > Landscape Lights,f1cbf6de-047d-4f45-b3e3-0d5d6141c1d2,N/A (Root),1 Watt Outdoor Integrated LED Adjustable Landscape Spot Light,MATERIAL,EA,258.76,58.83,23.78,Exterior Lighting
"Harney County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,9627056c-e57d-4e95-9d46-a4f94d94e130,N/A (Root),"1"" 2X2' R-5 Panel XPS Rigid Foam Board Insulation Board",MATERIAL,SF,2.99,29.97,2.47,Thermal Insulation
"Harney County, Oregon",Sitework > Fences and Gates > Chain Link Fencing,913ef61e-a2ef-4747-9177-6ae51ec6da8a,N/A (Root),"1"" 4' X 5' Galvanized Steel Bent Frame Single Walk Through Fence Gate",MATERIAL,EA,242.0,31.2,76.04,Fences and Gates
"Harney County, Oregon",Electrical > Conduit > Electric Metal Tubing (EMT),cdbf2010-9a4f-4214-9bc7-fd628d37e346,N/A (Root),"1"" 90-Degree Electrical Metallic Tube EMT Elbow Fitting",MATERIAL,EA,11.03,58.83,7.12,Common Work Results for Electrical
"Harney County, Oregon",Electrical > Conduit > PVC Conduit,82a32a6a-c4e3-4f2a-99b3-87814c0c26b4,N/A (Root),"1"" 90-Degree Schedule 40 PVC End Elbow Fitting",MATERIAL,EA,5.95,58.83,2.04,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,d3759329-e7cd-42bf-8649-625bdc3b8df6,N/A (Root),"1"" Brass C X C Compact- Gate Valve",MATERIAL,EA,59.16,67.14,14.51,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,fce6cbde-6fa3-4168-a4cd-371c64749e3d,N/A (Root),"1"" Brass FIP X FIP Threaded Gas Ball Valve",MATERIAL,EA,71.7,67.14,27.05,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,93fae526-e3c9-4209-971f-9a7eeca37b49,N/A (Root),"1"" Brass FNPT X FNPT Full-Port Ball Valve",MATERIAL,EA,74.46,67.14,29.81,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,8d029121-ff1b-4839-8075-36de3ff0e7a5,N/A (Root),"1"" Brass Lead-Free Threaded Two-Piece Full Port Ball Valve",MATERIAL,EA,65.44,67.14,20.79,Facility Water Distribution
"Harney County, Oregon",Concrete and Masonry > Reinforcing > Rebar Accessories,8756d1a0-d353-4df2-8dcd-eb50d9b44755,N/A (Root),"1"" Cement Rebar Holder",MATERIAL,EA,22.57,27.73,0.33,Concrete Accessories
"Harney County, Oregon",Electrical > Conduit > Electric Metal Tubing (EMT),efab2d64-cda6-4739-b5f7-fbc6a640f0d2,N/A (Root),"1"" Electrical Metallic Tube EMT Compression Connector Fitting",MATERIAL,EA,5.74,58.83,1.83,Common Work Results for Electrical
"Harney County, Oregon",Electrical > Conduit > Electric Metal Tubing (EMT),b1a250ef-4cce-4d07-8850-449fa1b2fc5b,N/A (Root),"1"" Electrical Metallic Tube EMT Set-Screws Connector Fitting",MATERIAL,EA,6.89,58.83,2.98,Common Work Results for Electrical
"Harney County, Oregon",Electrical > Conduit > Electric Metal Tubing (EMT),a466213e-6371-4418-8fd3-6c6261b0246f,N/A (Root),"1"" Electrical Metallic Tube EMT Tight Connectors Fitting",MATERIAL,EA,6.3,58.83,2.39,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,c92f4e08-55f2-4aa9-99cd-630b4ca1daa1,N/A (Root),"1"" Electro Galvanized Steel Strut Clamps (10-count)",MATERIAL,EA,6.87,67.14,2.14,Facility Water Distribution
"Harney County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),c3d669a4-7675-4e74-99fd-d508931d4a6d,N/A (Root),"1"" Flexible Metal Conduit FMC Screw-In Coupling Fitting",MATERIAL,EA,6.88,58.83,2.97,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,c4d56797-ae7b-4aaa-b2af-d55cefbee148,N/A (Root),"1"" Forged Brass Lead-Free FIP X Sweat Full Port Ball Valve",MATERIAL,EA,123.58,67.14,78.93,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,c2144642-eb3e-4349-9ef8-42e2a0ee780c,N/A (Root),"1"" Forged Brass Lead-Free Sweat X FIP Full Port Ball Valve",MATERIAL,EA,142.19,67.14,97.54,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,bcb04407-5c69-4617-8824-eeceff987dcc,N/A (Root),"1"" Full Port PEX Barb Ball Valve Water Off",MATERIAL,EA,60.79,67.14,16.14,Facility Water Distribution
"Harney County, Oregon",Roofing > Flashing > Vent Pipe Flashing,c6d4eaa4-9701-4e55-ab84-f72b6f6d47e4,N/A (Root),"1"" Galvanized Steel Vent Pipe Flashing",MATERIAL,EA,27.37,42.57,5.91,
"Harney County, Oregon",Interior Finishes > Tile > Mosaic Tile,9358f7c5-43b6-4387-8b89-27626dd355f4,N/A (Root),"1"" Hex 10-1/4"" X 11-7/8"" Porcelain Mosaic Tile",MATERIAL,SF,13.21,33.2,7.34,Tiling
"Harney County, Oregon",Interior Finishes > Tile > Mosaic Tile,9d3785fe-6063-4c88-bee4-8e2040ad83c7,N/A (Root),"1"" Hexagon 11.61"" X 11.81"" Marble Mosaic Tile",MATERIAL,SF,17.42,33.2,11.55,Tiling
"Harney County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,add55e16-05b9-4471-87c5-3bfca022bc67,N/A (Root),"1"" Hinged Split Ring Pipe Hanger",MATERIAL,EA,10.11,67.14,5.38,Facility Water Distribution
"Harney County, Oregon",Equipment and Tools > Air Tools and Pumps > Demolition Tools,fd1fa2bd-856a-4796-aa02-30a3d75bb434,N/A (Root),"1"" Integral Carbide Rock Drill Bit",EQUIPMENT,DY,20.44,0.0,20.44,Construction Aids
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,f93bb98e-be49-4361-ae4c-e84630cf52d0,N/A (Root),"1"" IPS Full Port Forged Brass Uni-Flanged Ball Valve",MATERIAL,EA,82.54,67.14,37.89,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),82927296-f213-4e04-9316-4ed27acf251e,N/A (Root),"1"" IPS X 100' DR 11 Underground Polyethylene Gas Pipe",MATERIAL,LF,6.79,67.14,0.81,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,9934dfd3-8e4f-4eb0-a66e-f39ee7b23d6a,N/A (Root),"1"" Lead-Free Brass FIP X FIP Check Valve",MATERIAL,EA,62.59,67.14,17.94,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,9606d664-c8a3-4e58-a3f3-154259e2be42,N/A (Root),"1"" Lead-Free Brass FIP X FIP Swing Check Valve",MATERIAL,EA,53.8,67.14,9.15,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,c3cb441d-8536-41a3-ac34-a8dbf7b608ae,N/A (Root),"1"" Lead-Free Brass FNPT X FNPT Full-Port Ball Valve",MATERIAL,EA,69.33,67.14,24.68,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,d60a2470-a4bf-4b8c-8447-d15b03644ed5,N/A (Root),"1"" Lead-Free Brass Threaded FIP X FIP Ball Valve",MATERIAL,EA,71.22,67.14,26.57,Facility Water Distribution
"Harney County, Oregon",Plumbing > Specialty Plumbing > Backflow Preventers,9287c509-95ca-49a7-860e-91bf4d6045d5,N/A (Root),"1"" Lead-Free FIP Reduced Pressure Backflow Preventer",MATERIAL,EA,822.93,67.14,437.73,Facility Water Distribution
"Harney County, Oregon",Electrical > Conduit > PVC Conduit,d840c361-28f2-4727-8210-a7922ec73ccf,N/A (Root),"1"" Liquidtight Nm 90-Degree PVC Conduit Fitting Connector Fitting",MATERIAL,EA,10.35,58.83,6.44,Common Work Results for Electrical
"Harney County, Oregon",Electrical > Switches and Outlets > Wall Plates and Covers,e14e3107-79c3-4945-a1d5-c0eadaf021cd,N/A (Root),"1"" Metal 5.8 cu. in. Square Pre-Galvanized Mud Ring - 4"" Raised",MATERIAL,EA,9.21,58.83,5.3,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,9230c2f7-2490-4e47-9ea2-1fc9666e08ba,N/A (Root),"1"" NPT Union X NPT Lead-Free Pressure Reducing Valve",MATERIAL,EA,176.06,67.14,131.41,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,d1dd1367-6212-41c7-bb5f-b8eba4cf04b5,N/A (Root),"1"" PEX Tubing Support Clamp Plastic Copper",MATERIAL,EA,5.82,67.14,1.09,Facility Water Distribution
"Harney County, Oregon",Electrical > Conduit > Rigid Conduit,e0b4b981-55e4-415c-b85c-6f06f0fc3ef7,N/A (Root),"1"" Rigid Compression Conduit Coupling Fitting",MATERIAL,EA,21.86,58.83,17.95,Common Work Results for Electrical
"Harney County, Oregon",Electrical > Conduit > PVC Conduit,c183c673-0b0f-4f38-92a8-cdd3f61b371f,N/A (Root),"1"" Schedule 40 PVC 45-Degree Elbow Fitting",MATERIAL,EA,5.99,58.83,2.08,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,f24d91ac-4fd6-4054-ae07-bc2e01890d7c,N/A (Root),"1"" Stainless Steel Pipe Pinch Clamps (100-count)",MATERIAL,EA,33.02,43.11,29.98,
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,b4428f4a-e033-4d76-964a-390d1e3dbd67,N/A (Root),"1"" X 1"" Brass FPT Compact- Threaded Gate Valve",MATERIAL,EA,60.13,67.14,15.48,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,c8089737-cbce-4d8b-ad7f-32f74711c20c,N/A (Root),"1"" X 1"" Brass Sweat C X C Full Port Ball Valve",MATERIAL,EA,66.06,67.14,21.41,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,8b6b749d-be2f-4fbf-b4ec-8ac1991084b3,N/A (Root),"1"" X 1"" PVC Schedule 40 Slip X Slip Ball Valve",MATERIAL,EA,47.61,67.14,2.96,Facility Water Distribution
"Harney County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,c9c84c64-2ab3-4a9e-a0ce-74d75c5ad793,N/A (Root),"1"" X 1"" X 96"" Metal Round Molding",MATERIAL,LF,5.51,37.33,4.86,Millwork
"Harney County, Oregon",Roofing > Flashing > Sheet Metal Flashing,e1608ad8-82a7-4c9e-9aa1-a360ab12a83a,N/A (Root),"1"" X 1-1/2"" X 10' Galvanized Steel 90-DegreeFlashing",MATERIAL,LF,3.05,42.57,0.79,Flexible Flashing
"Harney County, Oregon",Sitework > Landscaping > Irrigation,a4870a8f-f7f9-4d37-802c-98636ebb482d,N/A (Root),"1"" X 1-1/4"" X 100' Clear Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.42,67.14,1.35,Planting Irrigation
"Harney County, Oregon",Sitework > Landscaping > Irrigation,a79dd618-d597-4ece-8fa3-e4c544beef5e,N/A (Root),"1"" X 1-1/4"" X 50' Clear Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.8,67.14,1.55,Planting Irrigation
"Harney County, Oregon",Sitework > Landscaping > Irrigation,82f7dabc-3a82-4601-b6c5-1663ed6ba2fc,N/A (Root),"1"" X 1-1/4"" X 50' Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.47,67.14,1.31,Planting Irrigation
"Harney County, Oregon",Interior Finishes > Flooring > Resilient Flooring,b044eadd-adbc-43c7-8fbf-0502d36fcbc2,N/A (Root),"1"" X 1-11/16"" X 12-1/8"" Vinyl Overlay to Cover Stairs 94"" T",MATERIAL,EA,129.75,29.85,99.97,Resilient Flooring
"Harney County, Oregon",Interior Finishes > Interior Trim > Chair Rail,d9c2849d-f779-4ff1-a69e-f1d568a128db,N/A (Root),"1"" X 1-3/4"" X 96"" Recycled Polystyrene Cap Molding",MATERIAL,LF,1.94,37.33,1.29,Millwork
"Harney County, Oregon",Sitework > Landscaping > Irrigation,9aec7c2c-efb8-4c6c-8aa0-cdced39dacd3,N/A (Root),"1"" X 1-3/8"" X 25' Braided Clear Vinyl Tubing",MATERIAL,LF,3.37,67.14,1.85,Planting Irrigation
"Harney County, Oregon",Sitework > Landscaping > Irrigation,8c812c6e-c827-40ba-b2ca-74f621be2134,N/A (Root),"1"" X 1-5/16"" X 50' Clear Braided Vinyl Tubing",MATERIAL,LF,3.65,67.14,2.04,Planting Irrigation
"Harney County, Oregon",Interior Finishes > Tile > Tile Trim,be805e29-1192-4dd4-ae79-a82ccc47091c,N/A (Root),"1"" X 10"" Ceramic Wall Pencil Liner Tile Trim",MATERIAL,LF,18.32,33.2,13.9,Tiling
"Harney County, Oregon",Interior Finishes > Drywall > Corner Bead,fbffb45d-4872-49da-855e-8c7194043033,N/A (Root),"1"" X 10' Paper-Faced Corner Bead",MATERIAL,LF,2.05,31.1,0.85,Gypsum Board
"Harney County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),efa69643-d5e2-4097-88a2-8e518725b317,N/A (Root),"1"" X 100' IPS 100 PSI UTY Polyethylene Pipe",MATERIAL,LF,6.47,67.14,0.49,Facility Water Distribution
"Harney County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),b20c36b3-e381-4536-a798-1c16419a1db7,N/A (Root),"1"" X 100' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,4.62,58.83,1.49,Common Work Results for Electrical
"Harney County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,e35747c2-baa2-4482-b438-54d781e301f7,N/A (Root),"1"" X 100' PEX A Tubing Oxygen Barrier Pipe",MATERIAL,LF,8.56,67.14,6.33,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,f785433d-6370-4a25-a083-125386f609e9,N/A (Root),"1"" X 100' PEX Tubing Oxygen Barrier Radiant Heating Pipe",MATERIAL,LF,3.6,67.14,1.37,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,b7781925-db43-4028-8ef7-1cd0ca1edb76,N/A (Root),"1"" X 100' Polyethylene PEX Non-Barrier Pipe and Tubing",MATERIAL,LF,3.57,67.14,1.34,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,e59eea4d-d4aa-472a-b8fc-f4ec4a1d0dfc,N/A (Root),"1"" X 100' Polyethylene Tubing PEX A Non-Barrier Pipe & Tubing",MATERIAL,LF,3.58,67.14,1.35,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,edb47626-09bc-4600-9734-c3b63d20f45a,N/A (Root),"1"" X 100' Type-K Soft Copper Tubing",MATERIAL,LF,19.33,67.14,10.4,Facility Water Distribution
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,e32cc305-fbbd-49f2-8b83-792a5a39e7a7,N/A (Root),"1"" X 12"" 8' Square Edge Pine Board",MATERIAL,LF,6.32,37.33,5.67,Millwork
"Harney County, Oregon",Siding > Exterior Trim > Aluminum Trim,ece0379c-3cb9-47c5-a156-e2585ae56f8f,N/A (Root),"1"" X 144"" F Channel Aluminum Fascia",MATERIAL,LF,2.92,37.33,1.78,
"Harney County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),9780e1c1-6629-42fc-9489-270cc5354916,N/A (Root),"1"" X 150' Ultratite Liquidtight Flexible Non-Metallic PVC Conduit",MATERIAL,LF,4.99,58.83,1.86,Common Work Results for Electrical
"Harney County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,bfabd574-d2cf-4dba-a1af-df0f77c6a333,N/A (Root),"1"" X 2"" X 10' Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.21,42.57,0.59,Roof Specialties
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,c27fe5e9-1cc9-4ea5-84b1-6f18c01a0095,N/A (Root),"1"" X 2"" X 10' S4S Board Cut-To-Length Board",MATERIAL,LF,3.23,37.33,2.58,Millwork
"Harney County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,d2fe7bd7-26a8-481b-9cc0-763a9127aeaf,N/A (Root),"1"" X 2"" X 8' Pressure Treated Southern Yellow Pine Lumber",MATERIAL,LF,1.13,37.33,0.34,Wood Framing
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,d7c831d1-b37a-4ec7-bb72-1f0d63e34f27,N/A (Root),"1"" X 2"" X 8' Thermo-Treated Poplar S4S Board",MATERIAL,LF,1.83,37.33,1.18,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,97287578-fae0-4f1f-9bb7-a661c57a8670,N/A (Root),"1"" X 2"" X 8' Weathered Barn Wood Pine Trim Board",MATERIAL,LF,1.14,37.33,0.49,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,eb00ba6b-05dc-4af4-9844-0990f61cd68f,N/A (Root),"1"" X 2"" X Random Length S4S African Mahogany Board",MATERIAL,LF,4.0,37.33,3.35,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,f162b07b-911b-4d43-807e-298d61a4e159,N/A (Root),"1"" X 2"" X Random Length S4S Board",MATERIAL,LF,1.63,37.33,0.98,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ac7aba95-3272-4ff5-98e8-a468210de1b5,N/A (Root),"1"" X 2"" X Random Length S4S Oak Board",MATERIAL,LF,2.76,37.33,2.11,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,b6a0f652-180c-4254-9934-7931c6a5ad5a,N/A (Root),"1"" X 2"" X Random Length S4S Walnut Board",MATERIAL,LF,5.2,37.33,4.55,Millwork
"Harney County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,c1dd6b05-97e0-43ae-a404-ae42acc575bc,N/A (Root),"1"" X 2' X 2' R-5 Rigid Foam Board Insulation",MATERIAL,SF,3.01,29.97,2.49,Thermal Insulation
"Harney County, Oregon",Plumbing > Pipe and Tubing > PVC Pipe,b4646cee-9b6f-434d-9488-decbe0aef161,N/A (Root),"1"" X 20' PVC Pipe Schedule 80",MATERIAL,LF,8.39,67.14,3.93,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,b0da87ae-39d2-45b0-82ed-a6a271983b12,N/A (Root),"1"" X 20' Type-K Hard Copper Tubing",MATERIAL,LF,20.2,67.14,11.27,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,b31ce4c1-0278-429e-b816-101323c37818,N/A (Root),"1"" X 20' Type-L Hard Copper Tubing",MATERIAL,LF,13.89,67.14,4.96,Facility Water Distribution
"Harney County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,a0ba57f5-6a17-444f-a3b2-cd68a76e464f,N/A (Root),"1"" X 20' Type-M Hard Copper Tubing",MATERIAL,LF,15.32,67.14,6.39,Facility Water Distribution
"Harney County, Oregon",Windows > Vinyl Windows,d3a5116f-4616-4f58-917a-e2a84fda42d1,N/A (Root),"1"" X 23.5"" Frame P E Caming 23.5"" Fin Vinyl Picture Window",MATERIAL,EA,888.46,37.33,491.26,Plastic Windows
"Harney County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,c1ae9bad-cab5-4d58-afff-0557f8f56dc2,N/A (Root),"1"" X 24"" Galvanized Black Steel Pipe",MATERIAL,LF,16.82,67.14,7.89,Facility Water Distribution
"Harney County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),e39e728d-599d-40b3-9aed-84fd2d300021,N/A (Root),"1"" X 25' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,5.38,58.83,2.25,Common Work Results for Electrical
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,e4801ef0-e32e-4359-940f-7198a7602de3,N/A (Root),"1"" X 3"" X Random Length S4S African Mahogany Board",MATERIAL,LF,5.61,37.33,4.96,Millwork
"Harney County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ea3e3865-4424-439f-a3ba-b6a3f30b2998,N/A (Root),"1"" X 3"" X Random Length S4S Board",MATERIAL,LF,2.16,37.33,1.51,Millwork
